24.17,59.44,1012.66,78.53,447.13
20.19,58.86,1014.3,71.64,450.67
27.23,63.9,1014.3,47.19,443.61
14.39,43.56,1012.97,59.17,469.35
7.96,38.91,1016.35,89.17,482.17
23.69,71.97,1009.62,93.03,438.62
16.57,43.7,1015.67,71.95,465.78
25.85,70.36,1005.59,78.23,433.06
16.82,47.45,1010.19,88.48,449.57
28.83,72.43,1006.69,67.04,428.85
16.2,65.46,1013.97,89.84,451.86
6.94,39.61,1017.74,81.43,480.07
8.94,42.07,1018.9,85.93,473.34
10.49,42.49,1009.81,78.92,478.75
16.31,52.75,1024.4,55.69,456.58
6.5,38.68,1017.8,62.9,483.72
28.41,74.16,1010.29,72.09,439.2
26.95,70.8,1009.73,82.95,436.8
13.08,44.9,1020.47,86.46,472.01
19.83,39.39,1013.73,59.16,463.72
17.52,44.05,1008.87,85.67,455.72
10.76,44.58,1016.41,79.24,483.54
30.82,76.2,1007.47,59.3,432.22
16.38,47.45,1010.08,88.86,450.69
27.46,67.69,1004.7,70.15,432.64
13.86,41.58,1020.69,70.74,461.56
10.31,38.18,1018.02,70.1,476.31
19.27,65.12,1015.63,73.48,449.42
25.59,61.08,1013.19,77.28,443.91
27.95,73.5,1010.42,58.01,435.45
25.2,57.5,1015.19,59.62,446.26
26.17,58.86,1014.52,51.28,443.69
14.84,71.14,1019.61,66.78,454.16
20.68,42.04,1010.2,63.43,464.14
13.43,40.1,1015.82,87.9,471.77
10.25,41.26,1007.44,98.08,476.03
20.98,60.1,1011.07,79.44,450.95
27.32,73.42,1012.07,86.3,432.74
28.93,72.99,1007.23,64.41,434.45
17.21,52.9,1019.91,77.31,460.88
10.06,39.61,1020.69,69.49,478.35
30.21,69.4,1003.69,62.89,438.18
22.25,51.86,1013.08,83.64,451.04
25.35,72.99,1007.65,84.09,436.29
29.09,75.33,1001.61,71.06,433.29
9.98,39.66,1017.32,77.78,481.64
29.53,70.94,1007.22,70.68,432.43
19.62,58.79,1017.59,87.39,446.29
30.01,65.18,1012.87,43.95,436.91
12.22,40.71,1021.25,80.83,477.07
13.4,41.78,1010.2,64.57,466.68
28.86,73.67,1006.65,68.23,431.15
30.68,71.8,1010.81,61.4,435.4
19.62,62.96,1020.76,76.53,456.02
19.66,42.18,1001.51,95.75,454.46
25.83,70.47,1006.24,81.83,434.45
33.8,64.96,1004.88,49.37,427.28
14.03,49.15,1020.5,83.65,467.16
14.81,39.58,1011.62,73.64,467.32
23,63.78,1015.85,70.46,444.62
12.59,41.14,1025.79,86.55,465.74
11.72,39.18,1024.19,68.53,468.98
21.48,47.43,1006.88,63.54,449.2
5.15,40.07,1012.27,63.31,495.35
12.62,40.92,1021.85,81.41,465.68
13.44,37.85,1009.78,99.13,469.89
16.01,43.69,1017.12,62.43,465.89
22.68,59.54,1004.32,95.44,437.96
23.77,61.87,1009.8,54.83,445.72
28.03,60.23,1010.23,66.04,438.88
11.74,43.56,1015.14,70.72,477.5
28.09,65.27,1013.27,51.96,440
9.43,43.69,1017.28,91.8,478.48
11.72,40.92,1023.35,88.55,465.88
19.09,56.51,1015.58,92.56,449.24
11.62,39.72,1018.4,68.06,471.56
20.92,49.15,1021.15,49.76,455.32
10.84,40.27,1005.24,87.27,479.22
7.89,71.14,1018.4,86.49,474.66
9.26,44.68,1023.22,91.44,478.82
27.75,66.51,1015.42,39,433.08
20.34,69.45,1012.76,91.05,442.73
9.37,40.11,1024.94,75.03,471.13
2.34,39.42,1028.47,69.68,490.34
23.17,51.19,1009.5,76.15,441.77
12.99,44,1025.22,90.27,470.93
10.06,42.02,999.37,98.65,477.82
23.17,62.39,1008.04,89.42,439.29
19.73,69.51,1013.14,61.84,450.99
26.44,59.15,1013.35,60.71,439.65
9.76,40.71,1020.88,91.82,470.95
29.17,74.34,1004.51,82.02,433.03
18.58,49.25,1019.92,60.24,452.94
30.19,66.54,1004.39,61.43,428.37
11.38,52.75,1026.19,72.71,469.9
25.85,67.69,1007.7,70.14,434
23.6,65.48,1017.44,61.26,444.38
7.92,41.66,1014.84,76.12,483.38
22.2,57.17,1009.82,78.43,447.75
11.87,40.55,1019.06,94.11,473.79
28.21,73.06,1008.26,86.29,430.46
12.85,41.14,1027.04,86.29,464.86
20.77,69.51,1012.96,62.89,442.82
19.26,44.34,1019.45,51.32,467.72
14.79,39.54,1007.25,82.54,469.23
17.81,45,1022.32,43.84,471
15.03,44.45,1020.94,65.57,460.06
14.5,44.47,1028.2,66.95,465.15
17.53,50.66,1012.74,91.51,457.28
30.17,74.22,1007.46,49.27,432
27.19,62.91,1011.57,53.66,444.8
11.8,40.66,1017.13,97.2,464.43
25.1,74.87,1010.01,79.41,439.93
27.17,73.5,1010.36,73.29,435.22
26.52,77.17,1008.71,92.32,432.48
28.68,70.72,1009.43,71.33,435.45
27.06,72.58,1009.24,90.31,429.18
25.69,64.45,1013.05,42,450.94
23.95,59.92,1010.15,86.37,435.92
13.94,47.83,1004.83,81.2,465.13
30.74,79.05,1005.78,73.19,430.69
20.94,49.02,1008.91,87.32,448.18
5.3,35.19,1019.33,93.86,484.42
32.83,74.33,1011.44,50.42,427.36
7.94,40.6,1015.3,92.14,486.33
17.47,58.16,1016.36,82.26,456.97
7.91,39.96,1023.57,88.44,475.52
34.66,74.33,1012,32.19,425.89
13.02,40.1,1014.43,87.32,474.97
18.81,61.87,1009.71,70.47,448.49
27.02,71.25,1000.48,87.86,438.33
23.14,63.94,1017.49,53.19,446.57
17.62,43.52,1021.01,71.52,457.45
20.63,43.77,1010.71,62.34,448.25
14.94,41.35,1004.82,98.04,466.73
12.32,41.62,1012.16,88.37,455.71
8.02,41.92,1029.8,92.05,467.21
16.79,49.25,1021.21,68.8,458.42
10.4,42.44,1014.24,93.48,480.04
27.14,65.27,1013.26,55.17,441.68
21.33,50.32,1008.58,85.3,442.44
23.14,58.95,1017.52,66.25,442.27
12.08,41.39,1019.45,78.3,477.8
7.31,42.18,1014.75,86.75,477.38
12.49,41.62,1011.37,82.68,461.35
33.82,72.29,1008.67,46.95,432.13
24.17,71.58,1010.16,89.96,436.27
15.99,43.5,1021.34,73.22,460.7
28.43,73.18,1012.52,71.05,427.11
10.3,41.79,1021.09,49.39,471.58
6.25,40.07,1020.19,65.24,494.39
24.9,58.49,1011.06,65.14,444.19
30.09,76.2,1006.64,61.02,434.68
30.58,68.84,1011.34,51.29,439.71
11.21,39.85,1013.01,75.55,480.61
11.48,37.92,1008.47,70.55,472.9
25.77,68.08,1010.99,73.58,433.46
16.6,53.16,1014.5,76.75,457.26
21.38,58.33,1013.05,72.75,446.8
9.12,41.49,1020.58,96.23,475.69
17.4,43.14,1018.51,75.31,457.59
14.78,54.3,1016.96,68.53,463.75
29.36,68.94,1007.5,79.91,431.39
23.55,65.12,1016.23,66.65,446.44
24.72,77.54,1008.39,81.03,438.52
30.34,71.25,1000.94,67.29,431.18
10.81,44.63,1020.61,88.29,473.86
3.95,35.47,1017.36,84.88,488.64
7.68,38.06,1020.92,83.87,483.8
11.19,40.64,1020.57,84.49,472.86
5.7,40.35,1012.18,91.57,488.8
20.76,62.52,1015.63,81.04,451.69
10.12,43.72,1011.33,97.62,473.05
21.84,64.69,1007.57,77.34,450.25
29.41,59.27,1011.36,52.37,441.99
10.52,42.18,1014.9,95.67,469.03
32.26,71.29,1008.41,48.58,431.96
28.14,65.34,1014.44,46.17,443.11
8.91,40.69,1015.11,89.65,481.59
8.42,42.28,1008.4,87.78,481.91
5.71,45.87,1012.04,93.42,482.49
28.04,74.33,1013.53,48.65,432.92
27.33,51.43,1006.18,67.6,439.12
16.56,42.99,1007.48,74.45,464.62
7.24,41.17,1020.35,80.56,486.76
14.3,54.3,1015.16,75.29,464.9
9.73,38.56,1017.18,61.81,479.78
8.07,41.17,1019.4,86.43,484.54
9.78,52.75,1022.97,78.31,469.58
14.13,41.23,994.6,93.02,467.84
9.29,39.04,1022.72,74.29,482.55
7.79,41.01,1024,97.2,477
31.93,70.4,1005.27,73.71,432.29
12.97,40.75,1016.05,79.67,476.28
32.83,74.16,1007.57,60.2,432.05
32.21,71.85,1008.25,58.09,429.15
14.22,40.83,1009.2,81.32,469.75
30.94,64.44,1014.36,53.76,439.84
10.87,42.02,1002.08,95.22,472.63
26.41,68.24,1010.6,77.79,428.52
24.91,57.17,1010.88,72.97,446.01
29.42,71.32,1002.26,67.13,437.47
18.19,44.06,1017.24,78.73,456.13
6.25,39.04,1019.65,71.27,484.14
23.74,62.96,1019.65,63.39,449.48
25.17,64.79,1017.87,63.26,442.15
21.71,65.27,1013.24,63.58,444.91
24.5,58.66,1011.54,57.92,451.03
15.87,45,1021.92,40,470.85
30.92,80.18,1010.11,72.47,432.35
32.42,75.08,1004.82,41.62,436.26
9.28,41.54,1018.33,79.89,482.8
16.34,41.16,1006.36,75.52,462.56
11.7,43.41,1016.08,62.27,467.51
27.14,70.32,1007.08,73.08,427.21
8.14,39.96,1023.41,88.86,477.05
17.9,48.98,1014.17,80.4,453.02
11.27,40.62,1017.03,61.94,471.26
23.34,45.61,1012.73,74.09,455.82
6.05,42.85,1013.09,91.88,485.02
13.52,40.83,1009.94,87.53,470.47
18.96,44.58,1016.66,71.95,461.96
24.96,70.47,1007.73,76.48,438.23
25.23,66.44,1011.37,51.3,438.28
26.58,59.39,1014.49,65.87,439.46
30.52,70.04,1010.62,54.47,431.14
13.9,41.17,1016.84,72.9,468.96
4.61,40.27,1012.32,77.28,492.85
17.29,52.72,1024.71,62.32,467.23
19.1,43.79,1016.02,77.34,462.28
18.16,39.99,1007.73,70.54,463.69
10,39.66,1016.83,78.91,479.97
13.79,40,1016.02,70.17,461.16
10.89,44.2,1018.3,86.32,479.16
19.72,44.78,1009.27,39.18,464.54
6.03,41.17,1019.81,84.2,488.57
8.01,40.02,1031.33,85.01,477.84
15.06,41.85,1016.78,88.23,466.72
14.46,45.87,1008.26,89.44,458.69
19.88,44.6,1015.52,37.85,467.68
13.58,44.47,1029.91,70.41,467.15
11.24,25.36,1009.26,97.47,469.92
27,59.15,1013.12,61.39,440.58
25.82,57.19,1007.99,62.95,440.8
26.16,59.87,1013.24,71.92,446.73
17.19,43.14,1014.34,68.62,464.72
13.73,41.78,1011.75,49.65,464.94
21.11,65.94,1009.83,71.91,448.77
30.2,71.8,1011.13,60.66,436.94
27.76,72.58,1009.04,84.96,429.25
23.6,60.08,1017.51,63.02,451.97
23.08,74.78,1009.85,83.67,437.86
8.42,43.14,1011.62,80.32,483.49
31.35,70.8,1010.11,66.37,432.19
14.79,38.73,999.83,86.45,470.28
14.85,38.91,1014.48,60.98,467.42
7.9,40,1018.74,79.55,474.5
18.46,42.18,1001.47,97.61,458.67
17.48,44.2,1018.89,61.51,457.15
21.24,41.67,1012.6,49.27,459.81
17.26,49.78,1007.38,100.06,453.54
23.53,50.05,1005.63,78.4,443.71
10.22,37.83,1005.94,93.53,471.79
28.8,74.9,1003.48,75.01,434.01
24.85,71.98,1005.97,95.09,433.64
12.04,38.25,1013.08,82.45,472.13
14.1,41.04,1026.11,74.25,465.89
18.13,60.1,1009.67,84.75,455.82
31.87,67.32,1013.65,36.69,435.47
19.86,41.67,1012.31,53.9,462.86
26.56,65.59,1012.6,64.25,443.66
15.8,41.1,1003,77.36,465.87
9,40.78,1025.39,99.22,468.5
14.41,46.18,1016.25,88.88,462.49
22.51,59.21,1018.35,71.97,444.66
20.83,49.02,1009.45,91.92,445.31
16.65,49.69,1014.01,91,460.03
10.6,41.17,1018.38,87.92,478.47
11.99,38.28,1013.65,91.31,469.23
34.76,68.94,1006.75,41.31,427.42
17.45,42.28,1007.64,69.19,463.83
22.2,63.94,1017.38,56.17,445.6
14.66,42.77,1019.37,79.79,463.6
30.21,71.32,1006.19,67.57,434.91
24.05,72.24,1011.32,88.94,437.81
24.67,69.14,1006.25,88.51,440.03
12.76,40.27,1006.58,49.34,474.03
12.68,43.7,1016.07,86.89,471.8
17.45,49.64,1026.4,66.67,454.67
26.13,79.74,1005.61,90.27,431.29
22.18,62.91,1012.14,68.86,449.77
12.59,44.34,1017.01,85.57,474.11
29.51,76.09,1007.39,71.5,432.45
24.78,50.16,1004.56,70.22,448.51
9.08,36.71,1025.07,81.32,479.02
27.5,65.59,1011.23,65.37,441.27
18.88,43.69,1016.77,46.88,464.63
16.64,43.14,1019.03,82.88,459
20.91,58.2,1018.1,62.8,446.19
14.91,43.34,1015.15,81.56,461.27
31.32,74.33,1012.92,36.48,429.57
31.13,64.05,1011.51,61.27,439.24
13.25,34.03,1018.94,72.1,470.46
31.54,67.32,1013.79,36.99,433.02
18.39,67.71,1003.77,92.48,444.63
6.84,39.4,1011.9,93.75,484.09
5.62,41.31,1001.37,89.16,485.6
25.28,49.5,1013.95,52.79,454.01
15.2,40.55,1005,88.4,465.09
29.79,67.69,1006.86,55.93,428.71
20.17,50.66,1014.38,82.09,454.79
25.14,60.29,1017.91,53.3,444.5
25.89,58.86,1014.16,52.95,445.17
3.99,39.64,1011.53,83.58,492.06
29.59,74.78,1009.45,55.75,436.77
10.19,44.63,1020.58,91.64,472.45
27.79,71.85,1008.95,87.35,427.67
10.07,34.69,1028.09,70.52,478.65
21.09,46.63,1013.03,74.8,453.34
26.91,74.99,1005.64,78.98,437.06
30.31,70.36,1006.55,59.92,439.11
26.08,70.32,1012.32,89,434.24
22.41,66.56,1003.3,88.71,435.75
9.37,44.77,1020.61,87.31,474.41
26.25,66.56,1008.29,60.65,436.3
21.7,49.02,1008.74,82.8,446.46
17.57,43.7,1015.53,67.22,463.64
18.83,58.46,1016.85,87.16,449.63
34.65,74.67,1016.03,26.67,427.69
31.1,71.32,1008.09,45.87,437.54
13.77,43.13,1016.63,62.13,468.45
25.09,65.38,1009.99,54.28,453.58
26.46,74.67,1016.65,84.44,431.65
13.61,41.16,1020.49,75.09,462.67
12.15,45.01,1018.89,90.02,468.07
25,59.43,1007.84,68.91,438.28
7.61,43.22,1014.8,86.92,478.55
10.55,41.92,1030,91.23,470.95
12.35,40.73,1019.03,95.53,466.71
25.88,69.13,1002.44,85.67,426.14
27.31,64.44,1014.65,57.27,442.77
21.94,56.85,1011.01,77.72,442.63
28.66,50.05,1006.08,47.74,435.94
8.57,41.17,1020.18,72.47,484.2
25.07,77.95,1012.87,83,438.55
22.28,58.86,1014.08,66.47,446.55
15.98,41.48,1017,55.73,456.31
7,41.55,1001.43,97.12,483.92
14.43,44.84,1024.34,84,467.45
10.27,41.44,1017.04,77.09,479.3
18.59,65.06,1015.75,80.72,450.4
25.84,69.14,1009.22,88.47,431.35
12.29,42.18,1016.53,83.13,468.75
12.33,37.73,1022.46,59.3,470.11
29.55,66.25,1009.38,69.55,436.29
13.32,41.7,1020.22,88.3,451.93
14.07,42.86,1032.16,71.53,467.47
24.33,60.32,1015.49,59.95,445.36
7.16,38.56,1019.17,70.1,486.12
17.5,42.23,1013.37,86.87,462.57
23.9,61.47,1009.01,81.05,438.73
11.68,40.55,1022.21,85.76,475.13
25.57,44.05,1005.79,65.14,443.84
28.16,70.72,1009.81,65.32,441.37
23.03,65.12,1016.29,69.8,447.84
23.21,74.22,1009.68,88.46,440.46
24.92,48.92,1010.11,36.53,445.56
8.36,40.67,1014.99,73.65,489.1
10.17,40.1,1014.05,91.9,479.58
22.12,49.39,1019.8,72.83,451
25.41,66.49,1014.06,51.09,449.2
27,69.4,1004.86,82.2,433.83
21.85,58.33,1013.03,66.39,447.31
14.7,40.8,1025.78,50.96,472.85
26.94,62.91,1011.68,41.3,449.1
14.78,38.58,1017.02,82.4,460.54
33.13,74.34,999.57,48.34,433.73
28.07,68.08,1013.13,44.67,437.65
14.54,42.99,1009.27,90.88,468.93
17.68,40.89,1011.24,61.37,462.08
22.03,59.43,1006.88,82.05,442.9
22.96,68.61,1011.15,76.62,447.18
20.77,56.85,1012.4,83.63,442.85
14.22,45.01,1014.17,70.14,464.06
26.75,58.33,1013.55,45.47,444.09
29.23,72.99,1007.04,63.47,431
16.09,65.46,1013.84,85.52,454.88
9.64,39.35,1015.1,91.76,479.81
25.26,65.61,1014.43,58.35,447.34
13.61,41.74,1021.66,62.83,471.79
16.98,44.85,1015.48,51.77,464.27
11.53,41.39,1018.39,85.52,474.49
24.49,65.61,1014.71,63.47,447.26
19.15,56.53,1019.95,84.1,456.4
24.97,68.61,1011,55.04,453.26
19.12,58.79,1017.34,92.45,447.02
24.8,59.87,1018.79,60.79,441
15.03,43.71,1025.07,83.25,463.12
21.61,58.62,1017.61,76.07,449.11
7.87,41.06,1020.91,87.64,486.57
11.54,40.05,1014.78,87.05,474.29
22.49,62.96,1020.21,78.99,447.48
21.54,58.41,1013.99,86.34,450.69
24.04,59.43,1007.6,76.98,437.51
14.67,42.28,1007.21,65.17,469.02
6.05,41.14,1027.69,86.93,481.02
10.96,45.01,1017.97,95.82,468.64
10.79,43.56,1015.15,73.01,479.64
17.33,53.16,1013.16,82.93,460.67
26.04,68.08,1010.82,75.58,430.32
24.79,75.6,1017.07,68.23,440.05
27.38,77.24,1008.25,82.49,435.81
8.29,36.08,1020.38,81.53,483.26
19.39,51.43,1011.06,94.35,456.25
14.93,42.44,1012.65,86.8,471.24
25.18,47.93,1002.92,60.33,441.29
15.92,37.64,1014.93,83.73,464.14
29.31,64.84,1010.49,53.97,442.11
12.31,44.03,1007.78,94.42,468.13
29.96,67.83,1008,44.05,433.13
9.26,40.11,1024.38,74.82,460.72
12.5,43.67,1013.99,90.91,473.26
22.65,57.85,1012.6,68.52,445.36
12.78,44.6,1013.64,77.56,468.67
13.45,43.14,1015.5,74.33,474.1
10.47,43.14,1010.35,86.86,476.55
23.43,61.47,1007.84,87.11,448.01
20.41,48.06,1012.62,76.21,451.26
25.56,50.05,1005.67,69.29,442.49
24.82,59.27,1012.76,72.34,444.81
27.46,61.86,1012.39,66.09,439.72
33.45,73.88,1006.23,44.14,435.48
23,66.05,1020.61,80.29,421.57
22.01,60.84,1017.55,83.82,441.9
16.72,44.34,1019.26,63.77,465.89
28.95,66.75,1018.22,60.48,432.39
24.6,57.32,1012.48,45.14,442.64
24.45,68.63,1013.38,45.35,446.33
15.85,49.69,1015.48,88.65,464.72
19.46,56.89,1014.02,84.95,447.86
28.94,68.67,1005.39,75.24,434.65
7.3,43.65,1019.33,67.62,482.96
29.54,72.29,1011,42,443.79
26.36,54.5,1015.35,66.87,451.81
6.17,40.07,1013.7,58.99,495.21
28.35,71.14,1010.65,60.38,429.21
18.12,44.63,1001.26,89.72,453.55
24.31,63.86,1019.47,58.54,442.69
7.33,40,1018.96,80.76,478.16
13.85,41.39,1018.62,75.55,471.45
9.17,40.67,1019.03,66.21,487.33
22.85,47.43,1008.13,66.36,448.15
27.1,52.84,1006.28,53.85,439.08
23.37,65.46,1016.25,48.64,447.07
19.06,56.65,1020.82,82.14,455.7
16.73,58.59,1015.02,89.61,455.3
33.87,71.32,1007.91,39.48,435.89
13.9,39.59,1011.84,94.74,465
13.72,54.3,1017.89,79.08,467.05
32.72,69.75,1009.6,49.35,437.99
6.02,43.65,1013.85,83.53,481.92
8.41,40.67,1019.97,69.2,489.25
30.35,69.51,1009.95,39.24,430.07
7.84,43.52,1022.23,96.51,483.79
25.92,60.32,1016.05,52.51,448.37
10.36,37.83,1005.87,98.56,472.62
12.85,40.92,1023.04,84.04,461.05
7.26,40.69,1020.43,90.22,474.91
12.19,40.05,1014.77,84.39,473.92
19.38,63.56,1013.13,83.54,452.01
19.13,50.78,1008.51,87.54,447.03
14.39,44.85,1014.19,75.16,465.88
16.07,47.83,1006.99,86.49,458.18
27.69,70.32,1012.2,82.27,432.57
26.59,60.96,1011.9,52.41,439.77
10.26,39.13,1010.94,87.78,474.16
32.51,69.98,1011.92,49.45,428.37
14.49,41.92,1030.3,56.62,463.81
16.37,53.16,1014.89,74.84,459.52
4.78,42.85,1013.39,93.36,481.47
12.3,40.69,1015.74,82.58,474.46
4.87,42.85,1013.6,92.3,482.22
31.17,69.51,1010.51,43.11,428.94
33.01,69.88,1006.71,53.25,433.5
20.53,49.16,1007.11,90.02,444.69
23.66,67.17,1007.24,87.56,443.43
6.99,40.07,1014.83,54.36,490.11
15.03,35.71,1015.26,56.55,467.61
15.9,41.35,1005.35,92.89,464.93
29.53,70.79,1003.7,60.89,426.85
24.01,60.84,1018.83,63.82,436.32
10.86,44.85,1014.15,88.36,476.87
6.52,39.85,1012.55,86.36,483.01
14.34,42.86,1031.75,66.81,466.17
7.09,39.37,1020.07,73.26,487
18.55,46.48,1007.34,80.67,452.37
19.02,52.72,1025.44,51.9,461.57
14.76,43.79,1016.17,75.72,464.14
22.43,63.76,1009.84,75.27,442.85
31.08,59.57,1010.76,60.49,442.88
21.84,59.39,1015.77,88.12,442.11
27.92,74.99,1005.47,75.13,431.76
7.36,41.01,1024.9,97.88,476.8
21.25,44.05,1005.69,81.87,448.43
18.81,45.01,1015.28,65.91,457.85
11.42,40.35,1011.55,82.71,478.7
18.91,43.14,1013.56,58.34,460.19
24.38,63.91,1009.53,79.11,446.02
10.97,40.6,1015,87.59,478.69
27.18,79.05,1008.99,94.32,434.01
16.39,58.59,1014.58,90.34,455.05
23.48,49.16,1002.7,70.22,445.72
23.44,62.52,1016.46,67.21,447.19
21.93,57.17,1009.81,81.15,448.75
30.51,70.94,1007.64,59.42,430.91
23.36,65.18,1012.35,78.09,436.39
21.55,44.58,1017.2,46.64,464.44
21.97,68.12,1012.53,75.12,443.39
33.37,79.05,1007.19,62.64,430.42
15.15,39.58,1011.94,73.63,466.78
18.76,58.79,1016.66,88.22,453.44
7.06,41.38,1021.94,83.55,487.71
10.17,41.17,1018.58,87.72,478.04
12.38,48.04,1012.78,100.13,465.99
17.7,49.78,1005.19,100.09,451.24
23.14,62.26,1011.87,66.44,444.38
25.33,48.6,1002.54,68.45,442.48
8.85,40.43,1025.68,80.42,491.81
27.97,66.17,1010.81,63.73,441.7
20,39.53,1007.59,62.09,456.28
26.39,66.05,1018.24,61.27,442.22
14.07,42.99,1007.57,96.05,468.87
13.94,41.26,1021.67,74.4,467.9
24.28,71.98,1006.34,90.45,432.47
18.48,50.16,1011.45,99.92,452.06
11.02,40.81,1016.31,78.13,474.01
13.33,39.39,1013.93,84.74,471.23
20.1,58.95,1018.46,80.87,446.7
22.37,50.78,1008.84,82.06,449.08
11.12,44.92,1025.58,93.52,470.82
18.9,58.46,1016.74,87.65,449.32
12.17,40.6,1013.59,88.62,473.76
27.41,74.67,1016.57,80.16,429.21
11.61,40.81,1025.68,72.08,473.08
25.59,62.39,1006.37,74.06,435.84
18.43,56.03,1020.41,60.55,465.17
27.24,77.17,1009.37,81.51,439.12
27.84,72.39,1001.18,83.46,432.19
12.16,45,1021.51,50.52,482.99
13.49,41.78,1010.66,63.34,467.92
24.93,47.01,1015.12,64.8,455.39
20.65,66.51,1014.94,71.83,456.49
8.47,41.26,1020.57,91.28,477.14
33.76,68.51,1011.33,38.35,429.83
28.04,70.32,1011.28,78.16,435.42
22.38,71.85,1009.56,74.91,441.47
9.82,41.26,1007.71,96.69,478.02
18.21,45,1022.86,48.84,467.54
9.31,41.39,1018.3,93.68,480.25
9.88,40.71,1015.34,84.32,471.8
28.31,74.33,1011.89,69.77,428.46
13.15,41.14,1026.72,80.31,461.49
29.04,62.26,1010.63,56.6,433.97
22.17,60.27,1018.21,89.55,443.31
26.45,64.27,1013.23,60.92,444.9
28.36,68.08,1013.34,42.82,434.54
29.1,73.9,1007.47,59.48,436.56
13.48,40.35,1011.71,69.44,474.72
29.86,69.34,1009.61,61.27,438.5
10.7,44.77,1017.8,82.37,484.94
26.64,73.56,1004.98,93.31,432.93
16.94,50.59,1018.75,94.22,460.64
7.71,40.77,1021.93,87.04,482.19
7.11,43.13,1018.96,87.82,486.11
26.54,71.98,1005.8,91.16,431.78
27.33,52.84,1005.88,56.16,438.97
8.83,36.3,1027.08,72.69,479.86
4.81,42.85,1013.96,86.94,479.8
19.31,43.56,1013.65,41.54,463.35
28.82,65.71,1014.24,54.3,449.18
14.57,37.86,1022.44,68.82,463.58
17.41,40.55,1003.91,76.87,461.47
29.64,54.2,1013,39.56,438.12
29.33,64.84,1010.76,53.32,443.15
27.37,63.73,1009.79,65.25,437.24
13.01,41.58,1020.82,78.41,464.64
19.54,54.9,1017.15,70.37,455.86
24.14,63.21,1012.28,89.08,440.74
27.4,69.13,1001.4,82.47,426.18
14.03,44.88,1019.6,57.63,465.51
23.89,48.41,1010.48,62.31,441.83
24.54,60.23,1011.55,72.78,445.25
24.91,58.69,1008.22,82.81,435.96
10.87,37.5,1011.43,95.56,474.07
12.14,48.04,1011.8,100.13,465.08
7.53,43.65,1018.58,64.85,479.15
12.51,43.67,1013.24,91.55,471.96
26.11,62.44,1010.68,72.59,438.87
16.18,50.88,1014.06,100.09,455.14
23.31,68.63,1014.73,51.57,448.2
14.33,38.73,1003.52,85.92,468.86
12.64,41.49,1019.78,94,468.78
7.25,41.14,1024.99,95.85,477.45
10.32,42.02,998.27,99.12,472.16
9.49,40.69,1015.09,91.31,476.67
26.72,74.87,1010.18,70.74,441.93
26.3,69.05,1005.37,41.7,438.12
18.12,63.09,1019.32,89.21,449.65
23.43,54.42,1013.58,70.99,454.86
27.22,67.9,1005.73,57.29,441.22
28.29,68.67,1005.46,69.22,436.4
28.17,72.43,1007.37,68.92,428.88
18.38,55.28,1020.22,68.33,451.29
10.15,41.46,1019.78,83.56,481.31
20.25,55.5,1020.03,69.33,455.13
29.01,65.71,1013.61,48.07,446.22
28.05,70.36,1006.73,64.42,434.06
20.61,63.86,1015.43,73.86,446.34
18.89,63.09,1018.47,84.85,450
12.74,49.83,1007.44,91.47,466.09
24.94,62.96,1019.76,58.44,443.48
13,48.79,1017.14,85.23,464.12
22.64,59.27,1012.58,83.55,446.2
13.63,43.5,1022.12,84.32,468.28
15.22,41.67,1013.18,67.17,469.93
16.52,43.7,1015.08,58.36,466.73
14.15,39.28,1013.5,77.63,471.23
6.29,43.65,1020.68,70.14,485.8
4.49,38.44,1015.47,76.96,485.78
18.91,45.01,1012.9,59.81,456.12
17.46,42.42,1008.97,69.19,469.63
23.66,72.43,1008,89.49,439.02
24.39,51.86,1014.92,59.98,447.7
22.93,63.13,1011.6,77.09,448.02
17.74,58.33,1013.55,81.8,446.01
33.17,70.4,1004.45,58,430.14
9.94,40.46,1018.9,68.51,473.74
30.54,69.14,1007.25,70.46,435.46
13.5,44.92,1023.87,87.17,468.85
11.84,39.28,1016.97,90.52,477.51
30.91,79.74,1006.92,56.32,433.84
26.94,68.24,1010.49,76.58,430.34
29.25,72.99,1006.85,61.15,429.12
23.7,70.32,1007.21,66.85,439.59
18.22,39.63,1005.11,79,465.78
5.21,35.79,1012.44,94.35,485.17
25.79,59.43,1008.61,64.3,435.51
24.88,71.94,1006.85,87.32,433.3
27.45,59.74,1011.34,58.58,450.46
20.94,68.12,1012.43,78.2,446.41
14.64,45,1021.78,41.25,475.98
9.5,37.36,1015.13,63.41,478.8
13.66,45,1021.97,79.04,473.12
20.4,57.85,1011.14,92.47,450.07
31.5,70.32,1011.44,64.09,435.13
13.96,40.92,1022.65,73.08,460.95
15.33,36.71,1013.99,73.89,468.36
23.34,59.44,1012.67,80.76,445.24
33.15,70.4,1003.72,53.98,430.15
16.69,46.18,1010.8,96.8,466.03
29.53,71.97,1008.6,79.25,434.96
12.27,41.17,1019.39,52.18,473.84
22.84,61.87,1010.63,51.67,442.72
18.93,44.06,1017.58,68.23,454.75
14.02,44.85,1016.54,75.73,469.53
17.42,44.06,1016.63,82.15,456.57
27.2,59.74,1011.99,56.74,440.13
11.64,40.22,1010.58,80.84,477.52
23.67,68.67,1006.71,77.22,445.32
20.77,60.1,1011.11,81.09,450.32
16.57,63.31,1016.19,81.02,454.78
16.14,44.21,1020.36,80.59,461.03
